algorithm,domain,problem,horizon,coverage,total_time,plan_length
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-11-1.pddl, 14, 1, 0.93, 136
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-12-0.pddl, 14, 1, 1.06, 157
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-12-1.pddl, 14, 1, 1.12, 166
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-13-0.pddl, 14, 1, 1.34, 205
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-13-1.pddl, 14, 1, 1.35, 170
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-14-0.pddl, 14, 1, 1.37, 206
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-14-1.pddl, 14, 1, 1.34, 183
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-15-0.pddl, 14, 1, 1.42, 229
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-15-1.pddl, 14, 1, 1.43, 224
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-4-0.pddl, 14, 1, 2.66, 66
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-4-1.pddl, 14, 1, 0.68, 67
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-4-2.pddl, 14, 1, 0.64, 74
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-5-0.pddl, 14, 1, 0.68, 76
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-5-1.pddl, 14, 1, 0.88, 76
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-5-2.pddl, 14, 1, 0.63, 81
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-6-0.pddl, 14, 1, 0.65, 89
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-6-1.pddl, 14, 1, 0.67, 93
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-6-2.pddl, 14, 1, 0.63, 89
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-6-9.pddl, 14, 1, 0.64, 94
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-7-0.pddl, 14, 1, 0.88, 108
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-7-1.pddl, 14, 1, 0.73, 109
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-8-0.pddl, 14, 1, 0.74, 108
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-8-1.pddl, 14, 1, 0.73, 115
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-9-0.pddl, 14, 1, 0.75, 141
main-fd-grounding+madagascar-horizon-14, logistics00, probLOGISTICS-9-1.pddl, 14, 1, 0.77, 138
main-fd-grounding+madagascar-horizon-15, gripper, prob01.pddl, 15, 1, 0.61, 32
main-fd-grounding+madagascar-horizon-15, gripper, prob02.pddl, 15, 1, 0.61, 31
main-fd-grounding+madagascar-horizon-15, gripper, prob03.pddl, 15, 1, 0.64, 36
main-fd-grounding+madagascar-horizon-15, gripper, prob04.pddl, 15, 1, 0.66, 40
main-fd-grounding+madagascar-horizon-15, gripper, prob05.pddl, 15, 1, 0.68, 36
main-fd-grounding+madagascar-horizon-15, gripper, prob06.pddl, 15, 1, 0.71, 42
main-fd-grounding+madagascar-horizon-15, gripper, prob07.pddl, 15, 0, 22105.97, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob08.pddl, 15, 0, 30707.19, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob09.pddl, 15, 0, 35616.18, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob10.pddl, 15, 0, 2073.15, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob11.pddl, 15, 0, 30974.69, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob12.pddl, 15, 0, NA, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob13.pddl, 15, 0, NA, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob14.pddl, 15, 0, NA, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob15.pddl, 15, 0, NA, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob16.pddl, 15, 0, 14894.14, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob17.pddl, 15, 0, NA, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob18.pddl, 15, 0, 5186.87, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob19.pddl, 15, 0, 9722.07, NA
main-fd-grounding+madagascar-horizon-15, gripper, prob20.pddl, 15, 0, 6026.67, NA
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-10-0.pddl, 15, 1, 2.82, 126
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-10-1.pddl, 15, 1, 0.96, 134
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-11-0.pddl, 15, 1, 1.01, 166
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-11-1.pddl, 15, 1, 0.98, 144
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-12-0.pddl, 15, 1, 0.95, 170
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-12-1.pddl, 15, 1, 0.95, 172
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-13-0.pddl, 15, 1, 1.28, 223
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-13-1.pddl, 15, 1, 1.29, 189
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-14-0.pddl, 15, 1, 1.35, 212
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-14-1.pddl, 15, 1, 1.33, 205
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-15-0.pddl, 15, 1, 1.39, 242
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-15-1.pddl, 15, 1, 1.4, 249
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-4-0.pddl, 15, 1, 1.15, 74
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-4-1.pddl, 15, 1, 0.69, 74
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-4-2.pddl, 15, 1, 0.63, 78
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-5-0.pddl, 15, 1, 0.69, 84
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-5-1.pddl, 15, 1, 0.63, 86
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-5-2.pddl, 15, 1, 0.64, 87
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-6-0.pddl, 15, 1, 1.0, 97
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-6-1.pddl, 15, 1, 0.75, 94
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-6-2.pddl, 15, 1, 0.71, 95
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-6-9.pddl, 15, 1, 0.65, 103
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-7-0.pddl, 15, 1, 0.71, 114
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-7-1.pddl, 15, 1, 1.67, 120
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-8-0.pddl, 15, 1, 0.78, 126
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-8-1.pddl, 15, 1, 0.79, 124
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-9-0.pddl, 15, 1, 0.74, 145
main-fd-grounding+madagascar-horizon-15, logistics00, probLOGISTICS-9-1.pddl, 15, 1, 0.76, 142
main-fd-grounding+madagascar-horizon-16, gripper, prob01.pddl, 16, 1, 0.63, 36
main-fd-grounding+madagascar-horizon-16, gripper, prob02.pddl, 16, 1, 0.64, 34
main-fd-grounding+madagascar-horizon-16, gripper, prob03.pddl, 16, 1, 0.63, 36
main-fd-grounding+madagascar-horizon-16, gripper, prob04.pddl, 16, 1, 0.65, 42
main-fd-grounding+madagascar-horizon-16, gripper, prob05.pddl, 16, 1, 0.71, 36
main-fd-grounding+madagascar-horizon-16, gripper, prob06.pddl, 16, 1, 2.5, 42
main-fd-grounding+madagascar-horizon-16, gripper, prob07.pddl, 16, 1, 0.71, 48
main-fd-grounding+madagascar-horizon-16, gripper, prob08.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob09.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob10.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob11.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob12.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob13.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob14.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob15.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob16.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob17.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob18.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob19.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, gripper, prob20.pddl, 16, 0, NA, NA
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-10-0.pddl, 16, 1, 0.87, 138
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-10-1.pddl, 16, 1, 0.86, 144
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-11-0.pddl, 16, 1, 0.89, 181
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-11-1.pddl, 16, 1, 0.86, 152
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-12-0.pddl, 16, 1, 0.94, 184
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-12-1.pddl, 16, 1, 0.92, 192
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-13-0.pddl, 16, 1, 1.29, 218
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-13-1.pddl, 16, 1, 1.34, 191
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-14-0.pddl, 16, 1, 1.36, 218
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-14-1.pddl, 16, 1, 1.27, 240
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-15-0.pddl, 16, 1, 1.55, 263
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-15-1.pddl, 16, 1, 1.49, 247
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-4-0.pddl, 16, 1, 0.67, 74
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-4-1.pddl, 16, 1, 0.62, 77
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-4-2.pddl, 16, 1, 0.65, 86
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-5-0.pddl, 16, 1, 0.65, 86
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-5-1.pddl, 16, 1, 0.62, 85
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-5-2.pddl, 16, 1, 0.68, 93
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-6-0.pddl, 16, 1, 0.65, 101
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-6-1.pddl, 16, 1, 0.64, 106
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-6-2.pddl, 16, 1, 0.64, 98
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-6-9.pddl, 16, 1, 0.67, 108
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-7-0.pddl, 16, 1, 0.76, 122
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-7-1.pddl, 16, 1, 0.74, 123
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-8-0.pddl, 16, 1, 0.74, 131
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-8-1.pddl, 16, 1, 0.74, 127
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-9-0.pddl, 16, 1, 0.76, 166
main-fd-grounding+madagascar-horizon-16, logistics00, probLOGISTICS-9-1.pddl, 16, 1, 0.76, 153
main-fd-grounding+madagascar-horizon-17, gripper, prob01.pddl, 17, 1, 0.61, 36
main-fd-grounding+madagascar-horizon-17, gripper, prob02.pddl, 17, 1, 1.54, 34
main-fd-grounding+madagascar-horizon-17, gripper, prob03.pddl, 17, 1, 0.68, 40
main-fd-grounding+madagascar-horizon-17, gripper, prob04.pddl, 17, 1, 0.69, 44
main-fd-grounding+madagascar-horizon-17, gripper, prob05.pddl, 17, 1, 0.68, 40
main-fd-grounding+madagascar-horizon-17, gripper, prob06.pddl, 17, 1, 0.83, 46
main-fd-grounding+madagascar-horizon-17, gripper, prob07.pddl, 17, 1, 0.75, 48
main-fd-grounding+madagascar-horizon-17, gripper, prob08.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob09.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob10.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob11.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob12.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob13.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob14.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob15.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob16.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob17.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob18.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob19.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, gripper, prob20.pddl, 17, 0, NA, NA
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-10-0.pddl, 17, 1, 0.87, 158
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-10-1.pddl, 17, 1, 0.88, 151
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-11-0.pddl, 17, 1, 0.96, 190
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-11-1.pddl, 17, 1, 1.02, 161
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-12-0.pddl, 17, 1, 2.79, 196
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-12-1.pddl, 17, 1, 1.42, 200
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-13-0.pddl, 17, 1, 1.29, 250
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-13-1.pddl, 17, 1, 1.26, 201
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-14-0.pddl, 17, 1, 1.39, 261
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-14-1.pddl, 17, 1, 1.84, 250
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-15-0.pddl, 17, 1, 1.44, 257
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-15-1.pddl, 17, 1, 1.45, 279
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-4-0.pddl, 17, 1, 0.65, 82
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-4-1.pddl, 17, 1, 0.64, 82
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-4-2.pddl, 17, 1, 0.61, 90
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-5-0.pddl, 17, 1, 0.66, 94
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-5-1.pddl, 17, 1, 0.66, 98
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-5-2.pddl, 17, 1, 0.64, 99
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-6-0.pddl, 17, 1, 0.65, 108
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-6-1.pddl, 17, 1, 0.63, 104
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-6-2.pddl, 17, 1, 0.68, 110
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-6-9.pddl, 17, 1, 0.73, 118
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-7-0.pddl, 17, 1, 0.74, 127
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-7-1.pddl, 17, 1, 0.84, 134
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-8-0.pddl, 17, 1, 0.75, 137
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-8-1.pddl, 17, 1, 0.77, 133
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-9-0.pddl, 17, 1, 0.76, 173
main-fd-grounding+madagascar-horizon-17, logistics00, probLOGISTICS-9-1.pddl, 17, 1, 0.93, 157
main-fd-grounding+madagascar-horizon-18, gripper, prob01.pddl, 18, 1, 0.63, 40
main-fd-grounding+madagascar-horizon-18, gripper, prob02.pddl, 18, 1, 0.66, 37
main-fd-grounding+madagascar-horizon-18, gripper, prob03.pddl, 18, 1, 0.76, 40
main-fd-grounding+madagascar-horizon-18, gripper, prob04.pddl, 18, 1, 0.64, 46
main-fd-grounding+madagascar-horizon-18, gripper, prob05.pddl, 18, 1, 0.74, 40
main-fd-grounding+madagascar-horizon-18, gripper, prob06.pddl, 18, 1, 0.93, 42
main-fd-grounding+madagascar-horizon-18, gripper, prob07.pddl, 18, 1, 0.74, 48
main-fd-grounding+madagascar-horizon-18, gripper, prob08.pddl, 18, 1, 0.91, 54
main-fd-grounding+madagascar-horizon-18, gripper, prob09.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob10.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob11.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob12.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob13.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob14.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob15.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob16.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob17.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob18.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob19.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, gripper, prob20.pddl, 18, 0, NA, NA
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-10-0.pddl, 18, 1, 0.85, 148
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-10-1.pddl, 18, 1, 0.88, 158
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-11-0.pddl, 18, 1, 0.91, 205
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-11-1.pddl, 18, 1, 0.95, 171
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-12-0.pddl, 18, 1, 1.0, 208
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-12-1.pddl, 18, 1, 0.99, 217
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-13-0.pddl, 18, 1, 1.35, 253
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-13-1.pddl, 18, 1, 1.27, 216
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-14-0.pddl, 18, 1, 1.35, 269
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-14-1.pddl, 18, 1, 1.36, 272
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-15-0.pddl, 18, 1, 1.45, 292
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-15-1.pddl, 18, 1, 1.47, 294
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-4-0.pddl, 18, 1, 0.75, 82
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-4-1.pddl, 18, 1, 0.67, 88
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-4-2.pddl, 18, 1, 0.62, 94
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-5-0.pddl, 18, 1, 0.67, 96
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-5-1.pddl, 18, 1, 0.64, 98
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-5-2.pddl, 18, 1, 0.67, 105
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-6-0.pddl, 18, 1, 0.65, 114
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-6-1.pddl, 18, 1, 0.65, 118
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-6-2.pddl, 18, 1, 0.7, 108
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-6-9.pddl, 18, 1, 0.68, 122
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-7-0.pddl, 18, 1, 0.79, 134
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-7-1.pddl, 18, 1, 0.74, 137
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-8-0.pddl, 18, 1, 0.84, 141
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-8-1.pddl, 18, 1, 0.76, 141
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-9-0.pddl, 18, 1, 0.74, 181
main-fd-grounding+madagascar-horizon-18, logistics00, probLOGISTICS-9-1.pddl, 18, 1, 0.8, 172
main-fd-grounding+madagascar-horizon-19, gripper, prob01.pddl, 19, 1, 0.63, 40
main-fd-grounding+madagascar-horizon-19, gripper, prob02.pddl, 19, 1, 0.6, 37
main-fd-grounding+madagascar-horizon-19, gripper, prob03.pddl, 19, 1, 0.64, 44
main-fd-grounding+madagascar-horizon-19, gripper, prob04.pddl, 19, 1, 0.67, 48
main-fd-grounding+madagascar-horizon-19, gripper, prob05.pddl, 19, 1, 0.67, 42
main-fd-grounding+madagascar-horizon-19, gripper, prob06.pddl, 19, 1, 1.7, 50
main-fd-grounding+madagascar-horizon-19, gripper, prob07.pddl, 19, 1, 0.69, 52
main-fd-grounding+madagascar-horizon-19, gripper, prob08.pddl, 19, 1, 0.74, 54
main-fd-grounding+madagascar-horizon-19, gripper, prob09.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob10.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob11.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob12.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob13.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob14.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob15.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob16.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob17.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob18.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob19.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, gripper, prob20.pddl, 19, 0, NA, NA
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-10-0.pddl, 19, 1, 0.89, 160
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-10-1.pddl, 19, 1, 1.09, 166
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-11-0.pddl, 19, 1, 0.91, 214
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-11-1.pddl, 19, 1, 0.93, 179
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-12-0.pddl, 19, 1, 0.96, 219
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-12-1.pddl, 19, 1, 0.93, 225
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-13-0.pddl, 19, 1, 1.28, 269
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-13-1.pddl, 19, 1, 1.28, 237
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-14-0.pddl, 19, 1, 1.47, 288
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-14-1.pddl, 19, 1, 1.37, 281
main-fd-grounding+madagascar-horizon-19, logistics00, probLOGISTICS-15-0.pddl, 19, 1, 1.42, 297
